UnixTime,Row,Segment,Timestamp,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight
1676721776,10112,BlankScreen1,32:56.2,1050,506,1010,573,3.146896362,3.32975769,84235.14,655.6428833,656.74646,0.585484028,0.560481787,0.450403005,0.560263813,0,0
1676721776,10113,BlankScreen1,32:56.2,1039,516,1010,573,-1,-1,84243.532,655.4267578,656.736084,0.585434079,0.560517788,0.450362116,0.560261548,0,0
1676721776,10114,BlankScreen1,32:56.2,1036,545,1012,563,-1,-1,84251.778,655.2775269,656.8060303,0.585533977,0.560502708,0.450462788,0.56026268,0,0
1676721776,10115,BlankScreen1,32:56.3,-1,-1,1022,511,-1,3.223358154,84260.101,-1,656.8896484,-1,-1,0.450369924,0.56025821,4,0
1676721776,10116,BlankScreen1,32:56.3,1036,545,1023,531,-1,-1,84268.485,655.008728,656.8793335,0.585468471,0.560505807,0.450321555,0.560230255,0,0
1676721776,10117,BlankScreen1,32:56.3,1028,538,1037,519,-1,-1,84276.908,654.8922119,656.9146729,0.585544705,0.560481846,0.450442791,0.56025213,0,0
1676721776,10118,BlankScreen1,32:56.3,1025,502,1045,512,3.175811768,3.391189575,84285.19,654.8095703,656.920105,0.585520089,0.560545504,0.450366676,0.560274303,0,0
1676721776,10119,BlankScreen1,32:56.3,1024,530,1041,516,-1,-1,84293.478,654.677063,656.7859497,0.585478723,0.560510159,0.450332791,0.560245216,0,0
1676721776,10120,BlankScreen1,32:56.3,1030,522,1025,523,-1,-1,84301.75,654.6490479,656.6763916,0.585592151,0.56052649,0.450477421,0.56026417,0,0
1676721776,10121,BlankScreen1,32:56.3,1039,549,1006,546,3.29095459,3.327041626,84310.104,654.7061768,656.5314941,0.585598946,0.560588896,0.450393438,0.560218692,0,0
1676721776,10122,BlankScreen1,32:56.3,1054,558,1006,546,-1,-1,84318.419,654.7177124,656.2599487,0.585588038,0.560590327,0.450407922,0.560243547,0,0
1676721776,10123,BlankScreen1,32:56.3,1053,552,1014,571,-1,-1,84326.765,654.8266602,656.0303955,0.585682809,0.560613871,0.450550437,0.56023246,0,0
1676721776,10124,BlankScreen1,32:56.3,1052,554,1013,572,3.326385498,3.490142822,84335.343,654.9935303,655.7866821,0.585661352,0.560612798,0.450437576,0.560183108,0,0
1676721776,10125,BlankScreen1,32:56.3,1046,556,1021,561,-1,-1,84343.511,655.0993652,655.4538574,0.585626483,0.560543358,0.450527728,0.560155034,0,0
1676721776,10126,BlankScreen1,32:56.3,1046,561,1008,550,-1,-1,84351.761,655.267395,655.1890869,0.5857144,0.560591459,0.450616062,0.560170531,0,0
1676721776,10127,BlankScreen1,32:56.4,1050,564,1032,545,3.338745117,3.42880249,84360.342,655.4793091,654.947937,0.585688114,0.560598195,0.450508088,0.560099065,0,0
1676721776,10128,BlankScreen1,32:56.4,1042,542,1021,536,-1,-1,84368.453,655.6101685,654.644043,0.585640073,0.560559034,0.450563312,0.560093045,0,0
1676721776,10129,BlankScreen1,32:56.4,1047,540,1027,537,-1,-1,84376.856,655.796875,654.4396973,0.58571595,0.560584903,0.450650454,0.560132027,0,0
1676721776,10130,BlankScreen1,32:56.4,1047,540,1018,527,3.357910156,3.361434937,84385.201,655.994812,654.2853394,0.585676193,0.560565591,0.450583994,0.560099185,0,0
1676721776,10131,BlankScreen1,32:56.4,1045,534,1025,534,-1,-1,84393.444,656.0821533,654.1026001,0.585622013,0.560543895,0.450562894,0.560029089,0,0
1676721776,10132,BlankScreen1,32:56.4,1037,552,1017,534,-1,-1,84401.847,656.2021484,654.0372314,0.585705161,0.560528696,0.450661838,0.56005013,0,0
1676721776,10133,BlankScreen1,32:56.4,1034,541,1026,525,3.342224121,3.346633911,84410.148,656.3406372,654.0405273,0.585653305,0.560504079,0.450596541,0.560046673,0,0
1676721776,10134,BlankScreen1,32:56.4,1047,569,1020,526,-1,-1,84418.425,656.3831787,653.989624,0.585589051,0.560498595,0.45057407,0.559975624,0,0
1676721776,10135,BlankScreen1,32:56.4,1055,563,1025,528,-1,-1,84427.06,656.47052,654.0304565,0.585670531,0.560508311,0.450656086,0.560021877,0,0
1676721776,10136,BlankScreen1,32:56.4,1056,565,1024,533,3.362548828,3.389343262,84435.204,656.5747681,654.1199951,0.585612893,0.560490072,0.45059067,0.560027122,0,0
1676721776,10137,BlankScreen1,32:56.4,1060,563,1027,523,-1,-1,84443.428,656.5899658,654.1300049,0.585544169,0.560455203,0.450540781,0.559983134,0,0
1676721776,10138,BlankScreen1,32:56.4,1064,561,1018,529,-1,-1,84451.776,656.6469727,654.2041016,0.585636556,0.560521305,0.450610429,0.560014427,0,0
1676721776,10139,BlankScreen1,32:56.5,1062,547,1019,534,3.344833374,3.415618896,84460.154,656.7255859,654.2729492,0.585580766,0.560529411,0.450535893,0.560027838,0,0
1676721776,10140,BlankScreen1,32:56.5,1052,543,1027,546,-1,-1,84468.545,656.7138672,654.2477417,0.585512221,0.560513616,0.450482309,0.559986353,0,0
1676721776,10141,BlankScreen1,32:56.5,1048,554,1039,547,-1,-1,84476.758,656.751709,654.2844849,0.585569263,0.560482264,0.450531244,0.559989214,0,0
1676721776,10142,BlankScreen1,32:56.5,1045,557,1038,543,3.282485962,3.453903198,84485.162,656.8075562,654.30896,0.5855304,0.560545504,0.450443089,0.560035348,0,0
1676721776,10143,BlankScreen1,32:56.5,1049,561,1043,540,-1,-1,84493.407,656.774231,654.2373047,0.585416138,0.560488582,0.450408638,0.559969127,0,0
1676721776,10144,BlankScreen1,32:56.5,1043,569,1045,532,-1,-1,84501.754,656.7865601,654.2154541,0.585522115,0.560506582,0.450468719,0.559995234,0,0
1676721777,10145,BlankScreen1,32:56.5,1043,564,1042,543,3.291305542,3.503097534,84510.093,656.8147583,654.2121582,0.585465372,0.560554385,0.450373948,0.559994936,0,0
1676721777,10146,BlankScreen1,32:56.5,1030,541,1040,543,-1,-1,84518.475,656.751709,654.1266479,0.585382164,0.560542107,0.450326234,0.560022354,0,0
1676721777,10147,BlankScreen1,32:56.5,1029,541,1024,547,-1,-1,84526.811,656.7351685,654.1034546,0.585454583,0.560500622,0.450386435,0.560041487,0,0
1676721777,10148,BlankScreen1,32:56.5,1034,566,1036,524,3.36807251,3.420944214,84535.117,656.756897,654.1126709,0.585399389,0.560539722,0.450285435,0.560053647,0,0
1676721777,10149,BlankScreen1,32:56.5,1045,568,1034,531,-1,-1,84543.507,656.6856079,654.0488281,0.585297227,0.560539603,0.45023939,0.559978247,0,0
1676721777,10150,BlankScreen1,32:56.5,1055,547,1055,519,-1,-1,84551.729,656.6610718,654.0665283,0.585395575,0.560557365,0.450315952,0.560039282,0,0
1676721777,10151,BlankScreen1,32:56.6,1055,547,1054,526,3.3150177,3.43258667,84560.132,656.6652222,654.1055908,0.58533603,0.560557544,0.450232208,0.56005156,0,0
1676721777,10152,BlankScreen1,32:56.6,1065,550,1047,529,-1,-1,84568.396,656.5801392,654.0629272,0.585258126,0.560554862,0.450172514,0.560020745,0,0
1676721777,10153,BlankScreen1,32:56.6,1058,535,1036,537,-1,-1,84576.719,656.5456543,654.0939941,0.585330009,0.560579777,0.450250357,0.560084879,0,0
1676721777,10154,BlankScreen1,32:56.6,1057,532,1034,536,3.270645142,3.441467285,84585.073,656.5311279,654.1395874,0.585280895,0.560613275,0.450178623,0.560110629,0,0
1676721777,10155,BlankScreen1,32:56.6,1057,532,1032,536,-1,-1,84593.444,656.4320679,654.09552,0.585211635,0.560608566,0.450126946,0.560139239,0,0
1676721777,10156,BlankScreen1,32:56.6,1044,557,1032,535,-1,-1,84601.804,656.3934326,654.1047974,0.585223436,0.560587883,0.45020318,0.560137093,0,0
1676721777,10157,BlankScreen1,32:56.6,1062,563,1035,526,3.346130371,3.47479248,84610.101,656.3851929,654.1046143,0.58523941,0.560679317,0.450113475,0.560182512,0,0
1676721777,10158,BlankScreen1,32:56.6,1024,557,1032,545,-1,-1,84618.444,656.3112183,654.0129395,0.5851264,0.560630918,0.450054467,0.560154736,0,0
1676721777,10159,BlankScreen1,32:56.6,1032,548,1030,566,-1,-1,84626.745,656.3013306,653.975708,0.585180998,0.560639501,0.450143188,0.560209394,0,0
1676721777,10160,BlankScreen1,32:56.6,1033,547,1030,566,3.352264404,3.449401855,84635.096,656.3265991,653.9377441,0.58517158,0.560698569,0.450087219,0.560244918,0,0
1676721777,10161,BlankScreen1,32:56.6,1038,534,1037,542,-1,-1,84643.539,656.3013916,653.805603,0.585046887,0.560639679,0.450021684,0.560219646,0,0
1676721777,10162,BlankScreen1,32:56.6,1052,562,1043,529,-1,-1,84651.822,656.3586426,653.7353516,0.585120142,0.560643613,0.450065881,0.560231268,0,0
1676721777,10163,BlankScreen1,32:56.7,1049,568,1045,536,3.398010254,3.479324341,84660.132,656.5041504,653.6813354,0.585101426,0.560690761,0.45001328,0.560231268,0,0
1676721777,10164,BlankScreen1,32:56.7,1047,562,1039,533,-1,-1,84668.472,656.583252,653.539856,0.584985495,0.560602665,0.449962705,0.560236037,0,0
1676721777,10165,BlankScreen1,32:56.7,1049,549,1037,535,-1,-1,84676.737,656.7261353,653.4811401,0.585067034,0.560622096,0.450014174,0.560224056,0,0
1676721777,10166,BlankScreen1,32:56.7,1049,549,1041,535,3.394546509,3.462097168,84685.093,656.8965454,653.4519653,0.585021853,0.560657918,0.449964285,0.560230911,0,0
1676721777,10167,BlankScreen1,32:56.7,1053,564,1037,533,-1,-1,84693.471,656.9876099,653.3572388,0.584926665,0.560574055,0.449935257,0.560211301,0,0
1676721777,10168,BlankScreen1,32:56.7,1054,561,1035,533,-1,-1,84701.778,657.1143188,653.3612061,0.58501631,0.560637355,0.449994117,0.560200453,0,0
1676721777,10169,BlankScreen1,32:56.7,1045,515,1027,532,3.341140747,3.418823242,84710.06,657.2613525,653.4161377,0.584940553,0.560637236,0.449930102,0.560236216,0,0
1676721777,10170,BlankScreen1,32:56.7,1044,520,1039,515,-1,-1,84718.414,657.2895508,653.4228516,0.584898174,0.560622096,0.449911892,0.560189605,0,0
1676721777,10171,BlankScreen1,32:56.7,1037,530,1031,525,-1,-1,84726.752,657.3490601,653.5342407,0.585023403,0.56063211,0.449979454,0.560193002,0,0
1676721777,10172,BlankScreen1,32:56.7,1043,546,1023,536,3.318099976,3.432342529,84735.245,657.399353,653.6884155,0.58498019,0.560603678,0.449923009,0.56016916,0,0
1676721777,10173,BlankScreen1,32:56.7,1044,551,1024,546,-1,-1,84743.422,657.3313599,653.7766724,0.584911883,0.560586631,0.449922532,0.560161293,0,0
1676721777,10174,BlankScreen1,32:56.7,1044,558,1020,544,-1,-1,84751.788,657.2741089,653.9459839,0.58503145,0.560567021,0.449997425,0.560169995,0,0
1676721777,10175,BlankScreen1,32:56.8,1042,549,1027,535,3.331176758,3.39704895,84760.292,657.2192383,654.1339722,0.584990025,0.560550272,0.449940115,0.560144067,0,0
1676721777,10176,BlankScreen1,32:56.8,1039,558,1052,533,-1,-1,84768.387,657.0731201,654.2333984,0.584830344,0.560516596,0.449823707,0.560088217,0,0
1676721777,10177,BlankScreen1,32:56.8,1063,524,1090,514,-1,-1,84776.755,656.977478,654.397644,0.584756494,0.560454607,0.449783981,0.560049772,0,0
1676721777,10178,BlankScreen1,32:56.8,1111,504,1131,503,3.263763428,3.437667847,84785.185,656.8948364,654.5592041,0.584593594,0.56043303,0.449592829,0.560051978,0,0
1676721777,10179,BlankScreen1,32:56.8,1161,513,1199,465,-1,-1,84793.433,656.7324829,654.62677,0.58438921,0.56038034,0.44945842,0.560042262,0,0
1676721777,10180,BlankScreen1,32:56.8,1194,505,1199,465,-1,-1,84801.752,656.6235352,654.7472534,0.584504724,0.560402572,0.449524701,0.560012102,0,0
1676721777,10181,BlankScreen1,32:56.8,1192,502,1208,470,3.270874023,3.480834961,84810.084,656.5629272,654.8547363,0.584509611,0.56042105,0.449455261,0.559979856,0,0
1676721777,10182,BlankScreen1,32:56.8,1186,502,1196,493,-1,-1,84818.452,656.421814,654.8544312,0.584387422,0.560363352,0.449417144,0.559959769,0,0
1676721777,10183,BlankScreen1,32:56.8,1183,524,1194,494,-1,-1,84826.807,656.3327637,654.9125977,0.584474087,0.560348094,0.44951576,0.559991956,0,0
1676721777,10184,BlankScreen1,32:56.8,1187,519,1188,506,3.230270386,3.495544434,84835.974,656.2963257,654.9729004,0.584509671,0.560420871,0.449428082,0.559969068,0,0
1676721777,10185,BlankScreen1,32:56.8,1192,506,1191,528,-1,-1,84843.386,656.1841431,654.9310303,0.584433258,0.560418189,0.449378043,0.559969962,0,0
1676721777,10186,BlankScreen1,32:56.8,1199,496,1191,523,-1,-1,84851.703,656.1397705,654.942627,0.584522247,0.560438097,0.449478149,0.560048461,0,0
1676721777,10187,BlankScreen1,32:56.9,1202,476,1196,516,3.143783569,3.467437744,84860.054,656.1525879,654.9332886,0.584487796,0.560450017,0.449406326,0.560044765,0,0
1676721777,10188,BlankScreen1,32:56.9,1196,504,1199,478,-1,-1,84868.457,656.1367798,654.8140259,0.58442241,0.560463309,0.449363619,0.560025096,0,0
1676721777,10189,BlankScreen1,32:56.9,1195,513,1199,478,-1,-1,84876.814,656.1907349,654.7415771,0.584496737,0.560496092,0.449465811,0.560094476,0,0
1676721777,10190,BlankScreen1,32:56.9,1195,513,1196,493,3.27684021,3.467178345,84885.067,656.2772827,654.6547241,0.584460676,0.560510397,0.449381232,0.560121894,0,0
1676721777,10191,BlankScreen1,32:56.9,1207,523,1186,523,-1,-1,84894.083,656.2839966,654.4675293,0.584390759,0.560531795,0.449332029,0.560126245,0,0
1676721777,10192,BlankScreen1,32:56.9,1206,526,1188,513,-1,-1,84901.7,656.3528442,654.34552,0.584466875,0.560544133,0.449430794,0.560178459,0,0
1676721777,10193,BlankScreen1,32:56.9,1216,504,1187,514,3.155822754,3.517242432,84910.078,656.4886475,654.2248535,0.584433496,0.560576022,0.449372172,0.560177088,0,0
1676721777,10194,BlankScreen1,32:56.9,1198,519,1186,513,-1,-1,84918.473,656.555481,654.0054321,0.584343314,0.560571313,0.44932285,0.5601964,0,0
1676721777,10195,BlankScreen1,32:56.9,1215,510,1192,503,-1,-1,84926.702,656.6702271,653.8532104,0.584429681,0.560561776,0.449421227,0.560199559,0,0
1676721777,10196,BlankScreen1,32:56.9,1205,510,1195,505,3.237289429,3.480758667,84935.183,656.8031616,653.71875,0.584406495,0.560612381,0.449370891,0.560205042,0,0
1676721777,10197,BlankScreen1,32:56.9,1187,511,1195,505,-1,-1,84943.396,656.8571167,653.5070801,0.584298015,0.560558021,0.449308336,0.560205817,0,0
1676721777,10198,BlankScreen1,32:56.9,1192,510,1188,501,-1,-1,84951.707,656.9449463,653.3881836,0.58439362,0.560557485,0.449400127,0.560212314,0,0
1676721777,10199,BlankScreen1,32:57.0,1201,513,1187,501,3.284072876,3.469833374,84960.035,657.0230103,653.2944336,0.584384203,0.560572982,0.449360013,0.560211182,0,0
1676721777,10200,BlankScreen1,32:57.0,1199,506,1185,499,-1,-1,84968.414,657.0137939,653.1300049,0.584288538,0.560532868,0.449314713,0.560188353,0,0
1676721777,10201,BlankScreen1,32:57.0,1195,516,1184,499,-1,-1,84976.771,657.0490112,653.0521851,0.584381819,0.560542345,0.449393094,0.560193777,0,0
1676721777,10202,BlankScreen1,32:57.0,1196,515,1183,500,3.223953247,3.487594604,84985.031,657.0942993,653.0033569,0.584372103,0.56055057,0.449354589,0.560157657,0,0
1676721777,10203,BlankScreen1,32:57.0,1196,512,1187,500,-1,-1,84993.355,657.0463867,652.8799438,0.584276974,0.560545981,0.449321389,0.560185492,0,0
1676721777,10204,BlankScreen1,32:57.0,-1,-1,-1,-1,-1,-1,85001.691,-1,-1,-1,-1,-1,-1,4,4
1676721777,10205,BlankScreen1,32:57.0,1195,509,1196,484,3.183486938,3.388702393,85010.026,657.0545044,652.880127,0.584355354,0.560533822,0.449365079,0.56020081,0,0
1676721777,10206,BlankScreen1,32:57.0,1197,514,1197,487,-1,-1,85018.376,656.9658813,652.7877808,0.584278941,0.560572088,0.449327499,0.560188055,0,0
1676721777,10207,BlankScreen1,32:57.0,1195,505,1201,487,-1,-1,85027.032,656.9332275,652.7770386,0.584367633,0.560584009,0.449390173,0.560202718,0,0
1676721777,10208,BlankScreen1,32:57.0,1193,520,1194,504,3.346191406,3.465072632,85035.122,656.9190674,652.7987671,0.584358037,0.56062603,0.44935137,0.560195029,0,0
1676721777,10209,BlankScreen1,32:57.0,1193,512,1190,501,-1,-1,85043.384,656.8253174,652.7421875,0.584252119,0.560614884,0.44930011,0.560212612,0,0
1676721777,10210,BlankScreen1,32:57.0,1196,515,1186,499,-1,-1,85051.761,656.7930298,652.7685547,0.584327161,0.560614467,0.449357837,0.560221374,0,0
1676721777,10211,BlankScreen1,32:57.1,1188,473,1189,495,3.14642334,3.466201782,85060.08,656.7896729,652.8287964,0.584292531,0.560634434,0.449309319,0.560211182,0,0
1676721777,10212,BlankScreen1,32:57.1,1198,486,1194,502,-1,-1,85068.37,656.7124023,652.8179932,0.584211707,0.560622692,0.44925487,0.560213149,0,0
1676721777,10213,BlankScreen1,32:57.1,1199,460,1193,513,-1,-1,85076.72,656.7059326,652.8997803,0.584275365,0.560617208,0.44930011,0.560227036,0,0
1676721777,10214,BlankScreen1,32:57.1,1199,444,1183,503,3.162277222,3.471405029,85085.049,656.7446289,653.0159302,0.584265411,0.560467184,0.449308813,0.560061693,0,0
1676721777,10215,BlankScreen1,32:57.1,1171,450,1168,460,-1,-1,85093.444,656.7185669,653.0628052,0.584142804,0.560217679,0.449383885,0.559748948,0,0
1676721777,10216,BlankScreen1,32:57.1,1153,343,1158,366,-1,-1,85101.684,657.1296387,653.7529297,0.584125757,0.559892893,0.449575275,0.559542239,0,0
1676721777,10217,BlankScreen1,32:57.1,1118,243,1138,263,3.204559326,3.485549927,85110.061,657.2977905,654.1060791,0.584088504,0.559678257,0.449618042,0.559285223,0,0
1676721777,10218,BlankScreen1,32:57.1,-1,-1,-1,-1,-1,-1,85118.378,-1,-1,-1,-1,-1,-1,4,4
1676721777,10219,BlankScreen1,32:57.1,1087,200,1130,192,-1,-1,85126.695,657.3532104,654.239502,0.584181666,0.55939126,0.449904799,0.558981121,0,0
1676721777,10220,BlankScreen1,32:57.1,1066,152,1079,4,3.197235107,3.503372192,85135.16,657.3562012,654.3256836,0.584056556,0.559262991,0.449839413,0.558826625,0,0
1676721777,10221,BlankScreen1,32:57.1,1024,13,1076,16,-1,-1,85143.343,657.3760986,654.2874146,0.584015846,0.559336305,0.449745297,0.558907628,0,0
1676721777,10222,BlankScreen1,32:57.1,1032,4,1054,20,-1,-1,85151.675,657.4395142,654.3164673,0.584135175,0.559380174,0.449790359,0.559004366,0,0
1676721777,10223,BlankScreen1,32:57.2,1032,4,1054,24,3.245880127,3.527420044,85160.09,657.6236572,654.3414307,0.584060133,0.559351563,0.449677408,0.558924317,0,0
1676721777,10224,BlankScreen1,32:57.2,1032,-1,1039,-1,-1,-1,85168.375,657.6269531,654.2682495,0.583975971,0.559396327,0.449572951,0.559008002,0,0
1676721777,10225,BlankScreen1,32:57.2,1032,-1,1050,-1,-1,-1,85176.685,657.6432495,654.1489258,0.584113538,0.559450924,0.449630558,0.559038639,0,0
1676721777,10226,BlankScreen1,32:57.2,1032,3,1057,-1,3.188186646,3.491790771,85185.017,656.987793,653.7280884,0.584066749,0.559391081,0.449555814,0.558961391,0,0
1676721777,10227,BlankScreen1,32:57.2,1030,15,1057,-1,-1,-1,85193.383,656.7998047,653.6738281,0.583984673,0.559449315,0.449473977,0.559025109,0,0
1676721777,10228,BlankScreen1,32:57.2,1051,1,1065,2,-1,-1,85201.675,656.5595703,653.6798706,0.584113538,0.559454143,0.449543476,0.559043705,0,0
1676721777,10229,BlankScreen1,32:57.2,1047,1,1067,6,3.267074585,3.542007446,85210.112,656.333313,653.6567993,0.584040761,0.559394836,0.449446797,0.558955729,0,0
1676721777,10230,BlankScreen1,32:57.2,1040,6,1062,1,-1,-1,85218.345,656.0369873,653.5321655,0.583945394,0.559442699,0.449363858,0.559025526,0,0
1676721777,10231,BlankScreen1,32:57.2,1040,6,1057,-1,-1,-1,85226.713,655.8212891,653.4713135,0.584050298,0.559428632,0.449417949,0.559034169,0,0
1676721777,10232,BlankScreen1,32:57.2,1038,13,1056,-1,3.233657837,3.531509399,85235.051,655.6498413,653.4196777,0.583969176,0.55938077,0.449320406,0.558977664,0,0
1676721777,10233,BlankScreen1,32:57.2,1032,9,1058,-1,-1,-1,85243.346,655.411377,653.2828979,0.583868444,0.559424937,0.449238926,0.559039652,0,0
1676721777,10234,BlankScreen1,32:57.2,1033,8,1069,12,-1,-1,85254.131,655.199646,653.2026367,0.583955646,0.559411764,0.449277878,0.55905509,0,0
1676721777,10235,BlankScreen1,32:57.3,1035,-1,1081,-1,3.204452515,3.528137207,85260.174,654.9924316,653.1271362,0.583869874,0.559360325,0.44919315,0.558993697,0,0
1676721777,10236,BlankScreen1,32:57.3,1038,4,1081,-1,-1,-1,85268.368,654.6849365,652.9671021,0.583787978,0.559397399,0.449101865,0.559039772,0,0
1676721777,10237,BlankScreen1,32:57.3,1034,21,1071,-1,-1,-1,85276.665,654.4595337,652.8988037,0.583861709,0.559425354,0.449148387,0.559083521,0,0
1676721777,10238,BlankScreen1,32:57.3,1028,19,1058,9,3.19052124,3.583740234,85285.001,654.2919922,652.8377075,0.583736658,0.559322655,0.449025542,0.558989108,0,0
1676721777,10239,BlankScreen1,32:57.3,1036,24,1062,13,-1,-1,85293.337,654.0759888,652.6895752,0.583666146,0.559404373,0.448932737,0.559090614,0,0
1676721777,10240,BlankScreen1,32:57.3,1039,38,1058,18,-1,-1,85301.674,653.9436646,652.6312256,0.583689153,0.559366643,0.448983192,0.559126258,0,0
1676721777,10241,BlankScreen1,32:57.3,1030,23,1062,17,3.238143921,3.580032349,85310.002,653.8480225,652.602356,0.583633065,0.559345305,0.448912501,0.55906868,0,0
1676721777,10242,BlankScreen1,32:57.3,1027,12,1071,27,-1,-1,85318.34,653.6798706,652.4916992,0.583566368,0.55941397,0.44885993,0.559137821,0,0
1676721777,10243,BlankScreen1,32:57.3,1047,14,1059,48,-1,-1,85326.771,653.5894775,652.4616699,0.583636045,0.559405625,0.44889164,0.559167087,0,0
1676721777,10244,BlankScreen1,32:57.3,1043,10,1060,44,3.227371216,3.558456421,85335.005,653.5794067,652.4595337,0.583551824,0.559357941,0.448809654,0.559101641,0,0
1676721777,10245,BlankScreen1,32:57.3,1042,9,1042,8,-1,-1,85343.464,653.4955444,652.3704834,0.583534479,0.559400916,0.448806137,0.55915314,0,0
1676721777,10246,BlankScreen1,32:57.3,1035,3,1044,-1,-1,-1,85351.847,653.5023804,652.3570557,0.583699942,0.55935806,0.448952377,0.559134722,0,0
1676721777,10247,BlankScreen1,32:57.4,996,10,1019,-1,3.247848511,3.527587891,85360.111,653.5632324,652.3690796,0.583680749,0.559283733,0.448979914,0.559039235,0,0
1676721777,10248,BlankScreen1,32:57.4,973,8,1011,-1,-1,-1,85368.325,653.5557251,652.288269,0.583653688,0.559327781,0.44894591,0.559070468,0,0
1676721777,10249,BlankScreen1,32:57.4,967,4,1001,-1,-1,-1,85376.707,653.6240234,652.2806396,0.5837183,0.559275806,0.4490031,0.559105635,0,0
1676721777,10250,BlankScreen1,32:57.4,963,2,1007,1,3.186080933,3.517150879,85385.256,653.7299194,652.3050537,0.583673418,0.559266925,0.448968172,0.559009969,0,0
1676721777,10251,BlankScreen1,32:57.4,965,-1,992,-1,-1,-1,85393.45,653.7611694,652.2694702,0.583629131,0.559299409,0.448926866,0.559058428,0,0
1676721777,10252,BlankScreen1,32:57.4,975,-1,992,-1,-1,-1,85401.672,653.8754883,652.3321533,0.583735228,0.559300423,0.448983222,0.559067786,0,0
1676721777,10253,BlankScreen1,32:57.4,983,-1,988,-1,3.244598389,3.495788574,85410.019,654.0325928,652.4459229,0.58368659,0.559205234,0.448955536,0.558975995,0,0
1676721777,10254,BlankScreen1,32:57.4,977,-1,994,-1,-1,-1,85418.338,654.0980225,652.4961548,0.583627343,0.559270918,0.448932439,0.559009731,0,0
1676721777,10255,BlankScreen1,32:57.4,967,22,995,-1,-1,-1,85426.814,654.1870728,652.6333618,0.583728194,0.559216678,0.448995501,0.559024096,0,0
1676721777,10256,BlankScreen1,32:57.4,967,-1,998,-1,3.196716309,3.488021851,85434.998,654.27771,652.8075562,0.583686769,0.559190094,0.448969513,0.558911383,0,0
1676721777,10257,BlankScreen1,32:57.4,973,29,995,-1,-1,-1,85443.333,654.2521973,652.9025269,0.583627284,0.559198976,0.448949873,0.55897671,0,0
1676721777,10258,BlankScreen1,32:57.4,988,43,1005,-1,-1,-1,85451.667,654.2616577,653.0712891,0.58373785,0.5592134,0.449014664,0.55898124,0,0
1676721777,10259,BlankScreen1,32:57.5,981,32,1014,-1,3.19770813,3.458602905,85460.05,654.2832642,653.2684937,0.58371222,0.559195578,0.448988825,0.558883488,0,0
1676721777,10260,BlankScreen1,32:57.5,965,13,1014,-1,-1,-1,85468.335,654.2063599,653.3917847,0.583687663,0.559252381,0.448952526,0.558929086,0,0
1676721777,10261,BlankScreen1,32:57.5,955,11,989,-1,-1,-1,85476.658,654.180603,653.5890503,0.583767474,0.559208214,0.44903779,0.558899164,0,0
1676721777,10262,BlankScreen1,32:57.5,955,-1,983,-1,3.204223633,3.455841064,85484.987,654.1785278,653.7876587,0.583746076,0.559189618,0.449002355,0.558858097,0,0
1676721777,10263,BlankScreen1,32:57.5,946,28,985,-1,-1,-1,85493.4,654.078186,653.887207,0.58374536,0.559147358,0.448922694,0.55878973,0,0
1676721777,10264,BlankScreen1,32:57.5,963,9,990,-1,-1,-1,85501.665,654.0266113,654.0411377,0.583902001,0.559111893,0.448962271,0.558815658,0,0
1676721778,10265,BlankScreen1,32:57.5,966,25,989,-1,3.219924927,3.498672485,85509.985,654.0097656,654.5685425,0.583883286,0.558998644,0.448873967,0.558693051,0,0
1676721778,10266,BlankScreen1,32:57.5,-1,-1,990,-1,-1,-1,85518.319,-1,654.7124634,-1,-1,0.448797047,0.558624029,4,0
1676721778,10267,BlankScreen1,32:57.5,-1,-1,-1,-1,-1,-1,85526.755,-1,-1,-1,-1,-1,-1,4,4
1676721778,10268,BlankScreen1,32:57.5,-1,-1,-1,-1,-1,-1,85534.996,-1,-1,-1,-1,-1,-1,4,4
1676721778,10269,BlankScreen1,32:57.5,-1,-1,-1,-1,-1,-1,85543.323,-1,-1,-1,-1,-1,-1,4,4
1676721778,10270,BlankScreen1,32:57.5,-1,-1,-1,-1,-1,-1,85551.657,-1,-1,-1,-1,-1,-1,4,4
1676721778,10271,BlankScreen1,32:57.6,-1,-1,-1,-1,-1,-1,85560.004,-1,-1,-1,-1,-1,-1,4,4
1676721778,10272,BlankScreen1,32:57.6,-1,-1,-1,-1,-1,-1,85568.332,-1,-1,-1,-1,-1,-1,4,4
1676721778,10273,BlankScreen1,32:57.6,-1,-1,-1,-1,-1,-1,85576.683,-1,-1,-1,-1,-1,-1,4,4
1676721778,10274,BlankScreen1,32:57.6,-1,-1,-1,-1,-1,-1,85584.975,-1,-1,-1,-1,-1,-1,4,4
1676721778,10275,BlankScreen1,32:57.6,-1,-1,-1,-1,-1,-1,85593.337,-1,-1,-1,-1,-1,-1,4,4
1676721778,10276,BlankScreen1,32:57.6,-1,-1,-1,-1,-1,-1,85601.707,-1,-1,-1,-1,-1,-1,4,4
1676721778,10277,BlankScreen1,32:57.6,-1,-1,-1,-1,-1,-1,85610.121,-1,-1,-1,-1,-1,-1,4,4
